n,m,density,avg_degree,log_n,log_m,mean_weight,std_weight,min_weight,max_weight,skew_weight,connected_components,best_algorithm,best_time_ms
818,20307,0.06077156,49.65036675,6.70686234,9.91872093,50.03345981,28.85840870,0.01144466,99.99825287,0.00567747,1,kruskal,3.94620500
325,2969,0.05639126,18.27076923,5.78382518,7.99598047,49.69621411,28.92305730,0.05463929,99.99497986,0.01460879,1,prim,0.72795700
1251,49556,0.06338098,79.22621902,7.13169851,10.81085862,50.06229858,28.90819938,0.01567356,99.99954987,0.00266267,1,prim,8.89517500
2086,142368,0.06546694,136.49856184,7.64300364,11.86617053,49.94804582,28.87547694,0.01123160,99.99881744,0.00298664,1,prim,29.11864600
501,12709,0.10146906,50.73453094,6.21660610,9.45006568,49.92567930,28.89786824,0.02210195,99.99668884,0.00593737,1,prim,1.85496300
336,335,0.00595238,1.99404762,5.81711116,5.81413053,50.18268637,28.55465329,0.13126779,99.99905396,0.00485178,1,kruskal,0.37137700
1020,128579,0.24741480,252.11568627,6.92755791,11.76429878,49.95630610,28.85230438,0.01029464,99.99979401,0.00162609,1,prim,17.99972500
9500,54354,0.00120465,11.44294737,9.15904708,10.90327349,50.15523203,28.87954848,0.01522247,99.99905396,-0.01162640,1,kruskal,35.12419100
3277,15181,0.00282820,9.26518157,8.09468365,9.62779992,50.25539445,28.69972461,0.01057001,99.99623108,-0.02575934,1,kruskal,7.20250300
1057,85349,0.15292889,161.49290445,6.96318999,11.35450401,50.16422589,28.89936950,0.01012495,99.99952698,-0.00655618,1,prim,11.29620200
1467,28561,0.02656069,38.93796864,7.29097478,10.25979743,49.76911102,28.79116293,0.01279359,99.99791718,0.01925124,1,prim,5.74832000
498,16118,0.13024331,64.73092369,6.21060008,9.68769194,50.66334006,29.00322532,0.01051443,99.99821472,-0.02317694,1,prim,2.08595700
1161,25331,0.03761769,43.63652024,7.05703698,10.13978422,49.98622351,28.88510386,0.01810630,99.99486542,-0.00284770,1,prim,4.59873300
1486,38331,0.03474041,51.58950202,7.30384323,10.55401425,49.87389130,29.01515509,0.01966504,99.99931335,0.00152318,1,prim,6.93432400
482,3664,0.03160773,15.20331950,6.17794411,8.20631073,50.37527662,29.14242067,0.01688204,99.98462677,-0.00230429,1,kruskal,0.95568300
3105,174562,0.03622400,112.43929147,8.04076899,12.07003526,50.06969619,28.88802336,0.01048338,99.99950409,-0.00639078,1,prim,34.88597000
496,495,0.00403226,1.99596774,6.20657593,6.20455776,51.67258937,29.16802043,0.25563654,99.85654449,-0.05883512,1,kruskal,0.50472500
438,2454,0.02564183,11.20547945,6.08221891,7.80547463,50.29265433,29.15662202,0.06165497,99.94406891,-0.00134913,1,kruskal,0.74321800
2120,35933,0.01599767,33.89905660,7.65917137,10.48941137,49.99618042,28.79093199,0.01024433,99.99942780,0.00067513,1,kruskal,8.18816800
754,63188,0.22258622,167.60742706,6.62539237,11.05386969,50.11272817,28.86029218,0.01007222,99.99956512,-0.00423357,1,prim,7.32958900
5326,14867,0.00104841,5.58280135,8.58035577,9.60689927,50.29260715,28.95088303,0.01137414,99.99030304,-0.00111489,1,kruskal,9.17775100
762,23194,0.07999559,60.87664042,6.63594656,10.05164890,49.99723347,28.72422259,0.01016036,99.98463440,-0.00728249,1,prim,3.29352200
928,1154,0.00268292,2.48706897,6.83303173,7.05098945,50.41460287,29.00621238,0.13547570,99.94567108,-0.05184592,1,kruskal,1.06866500
323,534,0.01026864,3.30650155,5.77765232,6.28039584,49.31971027,29.51730112,0.02579668,99.92335510,-0.03495088,1,kruskal,0.37506500
1106,89364,0.14624303,161.59855335,7.00850518,11.40047320,49.98717527,28.82521822,0.01196736,99.99984741,0.00141667,1,prim,11.62824000
2647,29336,0.00837697,22.16547034,7.88118220,10.28657071,50.06907555,28.87661231,0.01321814,99.99969482,0.00287390,1,kruskal,7.93124700
1736,44314,0.02942536,51.05299539,7.45933890,10.69905593,49.96796570,28.82667118,0.01035599,99.99834442,0.00048451,1,prim,8.33827000
2871,107085,0.02599223,74.59770115,7.96241568,11.58137819,49.75702087,28.91037038,0.01001020,99.99964142,0.01050627,1,prim,22.14126900
479,478,0.00417537,1.99582463,6.17170060,6.16961073,50.29188678,28.64625401,0.07984034,99.61174011,-0.02664670,1,kruskal,0.48639300
441,11778,0.12139765,53.41496599,6.08904488,9.37398866,50.17873809,28.91786503,0.01100696,99.99514771,-0.01180713,1,prim,1.85526300
533,17474,0.12324902,65.56848030,6.27852142,9.76846934,49.93030041,28.84197063,0.01340851,99.99910736,0.01126772,1,prim,2.67756400
5497,62447,0.00413399,22.72039294,8.61195777,11.04207348,50.00566016,28.81159503,0.01092588,99.99626923,-0.00313922,1,kruskal,19.68252600
688,186464,0.78900511,542.04651163,6.53378884,12.13599347,50.19303791,28.87986107,0.01069272,99.99951935,-0.00926784,1,prim,14.50312600
891,1056,0.00266334,2.37037037,6.79234443,6.96224346,48.06730118,28.46760480,0.06944133,99.92787933,0.07889207,1,kruskal,0.99917900
4494,84935,0.00841293,37.79928794,8.41049845,11.34964154,49.89265792,28.86729402,0.01170371,99.99870300,0.00563642,1,kruskal,22.12361000
444,1275,0.01296443,5.74324324,6.09582456,7.15070146,50.17077699,28.55668763,0.03506690,99.98258209,-0.02127291,1,kruskal,0.61144700
377,600,0.00846549,3.18302387,5.93224519,6.39692966,50.58249430,28.42477647,0.10802040,99.80153656,-0.08708125,1,kruskal,0.42333900
6588,117911,0.00543429,35.79568913,8.79300509,11.67768538,50.05748391,28.86639418,0.01097078,99.99999237,-0.00534174,1,kruskal,33.98612200
4113,42106,0.00497923,20.47459275,8.32190797,10.64794553,49.94368324,28.85067996,0.01103259,99.99868011,-0.00597892,1,kruskal,13.88736000
1775,16254,0.01032377,18.31436620,7.48155570,9.69609431,49.87019993,29.07596619,0.01003955,99.99936676,0.00272385,1,kruskal,4.69540600
372,14774,0.21409732,79.43010753,5.91889385,9.60062416,50.13717092,28.94563975,0.01294639,99.99541473,-0.00388543,1,prim,1.81351400
336,6118,0.10870647,36.41666667,5.81711116,8.71899052,50.29234551,28.81151401,0.01339352,99.99494934,-0.01148959,1,prim,1.10148800
788,787,0.00253807,1.99746193,6.66949809,6.66822825,51.02267244,29.23647754,0.05104319,99.95088196,-0.05992732,1,kruskal,0.85656300
476,77387,0.68453782,325.15546218,6.16541785,11.25657409,49.99093443,28.90883551,0.01016103,99.99974823,-0.00003415,1,prim,7.24628400
900,4366,0.01079224,9.70222222,6.80239476,8.38160254,50.56518486,28.60282819,0.02970568,99.97196198,-0.01787509,1,kruskal,1.53874200
813,3635,0.01101255,8.94218942,6.70073111,8.19836439,49.59351848,28.81235976,0.02632287,99.93342590,0.03447638,1,kruskal,1.30773400
2899,6293,0.00149810,4.34149707,7.97212113,8.74719318,49.95882022,29.08066173,0.04091828,99.97048950,-0.00465739,1,kruskal,4.61421200
575,769,0.00465990,2.67478261,6.35437004,6.64509097,49.67868277,29.59520128,0.36530241,99.97344208,0.05272963,1,kruskal,0.67565300
1333,1402,0.00157922,2.10352588,7.19518732,7.24565507,50.56819184,28.91327757,0.24833123,99.84807587,-0.00368538,1,kruskal,1.54114200
10872,106050,0.00179458,19.50883002,9.29394596,11.57166596,50.21251939,28.83242544,0.01294911,99.99998474,-0.01181572,1,kruskal,44.04750000
311,1280,0.02655326,8.23151125,5.73979291,7.15461536,50.75383696,29.20532261,0.04810474,99.95888519,-0.04818917,1,kruskal,0.44397300
2691,48906,0.01351220,36.34782609,7.89766815,10.79765537,50.03714878,28.92103214,0.01080786,99.99674988,-0.00192100,1,kruskal,11.35989800
451,66748,0.65777778,296.00000000,6.11146734,11.10867961,50.07261359,28.82093199,0.01213054,99.99977112,-0.00554423,1,prim,5.36155700
1337,68628,0.07684108,102.65968586,7.19818358,11.13645589,50.05515565,28.80332853,0.01126277,99.99701691,0.00110225,1,prim,10.56927000
303,35888,0.78438572,236.88448845,5.71373281,10.48815826,50.07797270,28.95919585,0.01014651,99.99818420,-0.00724096,1,prim,2.83438400
382,21336,0.29319372,111.70680628,5.94542061,9.96815107,50.18988438,28.87719392,0.01058113,99.99570465,-0.01600626,1,prim,2.22687200
597,24788,0.13933201,83.04187605,6.39191711,10.11811494,49.82883235,28.65673109,0.01686335,99.99958801,0.00068482,1,prim,3.03180200
490,59552,0.49707441,243.06938776,6.19440539,10.99460516,50.14455729,28.83083890,0.01111298,99.99748230,-0.00540584,1,prim,5.70466200
1163,26976,0.03992287,46.39036973,7.05875815,10.20270286,50.07923310,29.01015322,0.01146859,99.99938965,0.00482493,1,prim,4.64597900
2317,107722,0.04014855,92.98403107,7.74802852,11.58730911,50.18064909,28.90704753,0.01307722,99.99896240,-0.00384055,1,prim,20.72662000
720,719,0.00277778,1.99722222,6.57925121,6.57786136,50.71311879,29.23820849,0.35305133,99.97899628,-0.02863484,1,kruskal,0.79206900
461,16576,0.15633311,71.91323210,6.13339804,9.71571115,50.37533127,28.73377912,0.01222310,99.99963379,-0.02105390,1,prim,1.98828200
1317,128720,0.14853690,195.47456340,7.18311170,11.76539478,49.95365516,28.78103791,0.01019456,99.99984741,0.00604919,1,prim,17.48838000
2565,48609,0.01478228,37.90175439,7.84971376,10.79156398,49.86213937,28.89886215,0.01088932,99.99512482,0.00461242,1,kruskal,11.38984200
320,4900,0.09600313,30.62500000,5.76832100,8.49699048,50.05059704,28.67942133,0.10106686,99.99013519,0.00453382,1,prim,0.87191900
675,674,0.00296296,1.99703704,6.51471269,6.51323011,48.42642156,29.37684903,0.01789783,99.60040283,0.02866682,1,kruskal,0.72431200
427,12611,0.13865708,59.06791569,6.05678401,9.44232473,49.84857461,28.89288074,0.01591778,99.99541473,-0.00096621,1,prim,1.65842200
451,28311,0.27899483,125.54767184,6.11146734,10.25100570,50.05440517,28.91718134,0.01028035,99.99247742,-0.00389401,1,prim,2.97172200
471,46412,0.41931608,197.07855626,6.15485809,10.74531333,50.13120275,28.96799023,0.01111305,99.99600983,-0.00707615,1,prim,4.50029200
1202,1201,0.00166389,1.99833611,7.09174212,7.09090982,49.14957719,28.69390917,0.09103291,99.75210571,-0.01737932,1,kruskal,1.40492900
696,695,0.00287356,1.99712644,6.54534966,6.54391185,49.62564359,29.04039753,0.01654382,99.95679474,0.00658568,1,kruskal,0.77863400
502,32385,0.25753274,129.02390438,6.21860012,10.38545063,50.12135529,28.95272751,0.01142676,99.99708557,-0.00196642,1,prim,3.45126200
2068,182159,0.08522944,176.16924565,7.63433724,12.11263521,50.04973985,28.84113914,0.01151218,99.99997711,-0.00196693,1,prim,31.09465600
1883,4187,0.00236300,4.44715879,7.54062153,8.33973977,49.40320898,29.02005678,0.01529367,99.99284363,0.02906363,1,kruskal,2.68205900
830,16320,0.04743703,39.32530120,6.72142570,9.70014663,49.94398023,28.86014269,0.01451495,99.99664307,-0.00455157,1,prim,2.81120600
1124,140783,0.22306639,250.50355872,7.02464903,11.85497498,50.00346828,28.80899193,0.01035422,99.99884033,0.00013622,1,prim,18.86525700
424,6616,0.07377671,31.20754717,6.04973346,8.79724624,50.08999637,29.10429926,0.02891737,99.96419525,0.01341440,1,prim,1.20793700
1125,1555,0.00245947,2.76444444,7.02553831,7.34923082,49.55530163,28.70982200,0.02010600,99.96913147,-0.01620392,1,kruskal,1.38000500
1548,33041,0.02759446,42.68863049,7.34471905,10.40550449,49.71923679,28.85509398,0.01185596,99.98336792,0.00851000,1,prim,6.43559400
2402,4446,0.00154182,3.70191507,7.78405700,8.39976009,49.62849662,28.83287899,0.04159705,99.98407745,0.00394813,1,kruskal,3.30777600
4492,61852,0.00613198,27.53873553,8.41005332,11.03249971,50.06696732,28.86743375,0.01034311,99.99931335,0.00092710,1,kruskal,17.40441600
960,959,0.00208333,1.99791667,6.86693328,6.86589107,49.77524412,29.44050397,0.04905867,99.93985748,0.03877588,1,kruskal,1.06512400
416,40885,0.47364458,196.56250000,6.03068526,10.61851853,50.02385243,28.95804342,0.01590413,99.99598694,0.00434872,1,prim,3.86410800
5257,55839,0.00404180,21.24367510,8.56731580,10.93022783,50.05766180,28.89154336,0.01134865,99.99301147,-0.00304063,1,kruskal,18.28438500
808,15627,0.04793147,38.68069307,6.69456206,9.65675547,49.33697755,28.82545054,0.01881742,99.99777985,0.03505529,1,prim,2.80581600
2628,57921,0.01677956,44.07990868,7.87397838,10.96683529,49.90928026,28.87799964,0.01842001,99.99929810,0.00159148,1,kruskal,13.17702100
3824,78722,0.01076971,41.17259414,8.24905227,11.27367794,49.78405307,28.96304041,0.01069789,99.99956512,0.00912824,1,kruskal,19.70211300
946,16119,0.03606161,34.07822410,6.85224257,9.68775398,49.95044158,28.72722394,0.03866960,99.99121857,-0.00518358,1,prim,2.97259100
1392,45973,0.04748610,66.05316092,7.23849684,10.73580955,50.07842495,28.78545265,0.01017135,99.99821472,-0.00915390,1,prim,7.70127200
417,22253,0.25656014,106.72901679,6.03308622,10.01023211,50.45160786,28.81134478,0.01755004,99.99094391,-0.01564441,1,prim,2.51008700
4693,15039,0.00136597,6.40911997,8.45382732,9.61840211,49.51414503,28.94451873,0.01826848,99.99630737,0.01699969,1,kruskal,7.93107900
729,105458,0.39742082,289.32235940,6.59167373,11.56606805,50.04422259,28.90277504,0.01297328,99.99933624,0.00086455,1,prim,11.30198600
403,52778,0.65155612,261.92555831,5.99893656,10.87384972,49.82369063,28.89514783,0.01355096,99.99883270,0.01207792,1,prim,4.34893800
6136,31874,0.00169343,10.38917862,8.72192834,10.36954591,49.72246769,28.90100593,0.01209934,99.99318695,0.00909848,1,kruskal,14.88816900
595,124125,0.70240217,417.22689076,6.38856141,11.72904440,49.95308798,28.86679502,0.01040036,99.99958038,-0.00080337,1,prim,10.23253100
651,8049,0.03804325,24.72811060,6.47850964,8.99330314,49.66860521,28.81119569,0.01156705,99.98628235,0.01605560,1,kruskal,1.75310600
1542,5481,0.00461321,7.10894942,7.34083555,8.60904285,50.09782589,28.70613269,0.01417393,99.99310303,0.00137514,1,kruskal,2.51480300
856,4080,0.01114937,9.53271028,6.75227038,8.31385227,49.80366133,28.90294901,0.01394005,99.99573517,0.02499252,1,kruskal,1.44890900
790,12528,0.04019830,31.71645570,6.67203295,9.43572142,49.91506749,28.71389934,0.01647761,99.99971008,-0.00853604,1,prim,2.41394900
7793,66025,0.00217463,16.94469396,8.96098117,11.09778874,49.94738144,28.85535760,0.01161450,99.99862671,-0.00023197,1,kruskal,26.38272100
431,47028,0.50750553,218.22737819,6.06610809,10.75849845,50.26083110,28.84911490,0.01775221,99.99963379,-0.00914655,1,prim,4.40870000
3276,51151,0.00953518,31.22771673,8.09437844,10.84253732,50.11047872,28.94558487,0.01013582,99.99233246,-0.00831760,1,kruskal,13.19626800
1199,6608,0.00920077,11.02251877,7.08924316,8.79603632,49.84095307,28.47354264,0.02412633,99.98593903,0.00455266,1,kruskal,2.24515300
805,136826,0.42281141,339.94037267,6.69084228,11.82646532,49.84695029,28.85086973,0.01050375,99.99953461,0.00743553,1,prim,16.05472500
411,410,0.00486618,1.99513382,6.01859321,6.01615716,48.12345947,29.33371457,0.78266346,99.98652649,0.06710607,1,kruskal,0.43844500
588,1199,0.00694758,4.07823129,6.37672695,7.08924316,49.70053965,28.51988698,0.07601856,99.78134155,0.01990000,1,kruskal,0.78007800
538,27254,0.18867036,101.31598513,6.28785856,10.21295558,49.78369749,28.86234288,0.01016050,99.99990845,0.00999800,1,prim,3.34607800
3376,142329,0.02498315,84.31812796,8.12444686,11.86589656,49.97200766,28.83399617,0.01065805,99.99996948,-0.00017614,1,prim,31.44697100
819,18989,0.05668849,46.37118437,6.70808408,9.85161514,50.18886897,28.93077180,0.01431182,99.99789429,-0.01587291,1,prim,3.34116900
892,78943,0.19865572,177.00224215,6.79346613,11.27648135,50.05215508,28.78453181,0.01170725,99.99583435,-0.00441826,1,prim,9.41819300
508,59775,0.46417090,235.33464567,6.23048145,10.99834279,49.84136157,28.78919510,0.01105580,99.99961090,0.00448692,1,prim,5.81863400
547,80524,0.53923164,294.42047532,6.30444880,11.29631056,50.02648564,28.80989062,0.01117025,99.99805450,0.00101221,1,prim,7.85091700
2431,186522,0.06314934,153.45290004,7.79605797,12.13630447,50.04871593,28.82367135,0.01000487,99.99961853,-0.00048177,1,prim,35.41522100
943,1069,0.00240683,2.26723224,6.84906628,6.97447891,48.78870545,28.39430973,0.13935740,99.99439240,0.01661240,1,kruskal,1.07380500
671,670,0.00298063,1.99701937,6.50876914,6.50727771,50.37869135,29.30626911,0.16190471,99.89314270,0.01641992,1,kruskal,0.75172100
3579,25005,0.00390530,13.97317687,8.18283871,10.12683108,50.13446285,28.88868925,0.01044254,99.99478149,0.00034037,1,kruskal,9.51206700
4933,37217,0.00305941,15.08899250,8.50370260,10.52452093,49.95186225,28.90267124,0.01046778,99.99954987,0.00751758,1,kruskal,14.48894300
883,5127,0.01316631,11.61268403,6.78332520,8.54227597,49.96055686,29.09024813,0.02235970,99.99426270,0.01812174,1,kruskal,1.66612200
570,1655,0.01020565,5.80701754,6.34563636,7.41155629,50.50460572,28.22035834,0.06826707,99.87236023,-0.05492507,1,kruskal,0.81773800
789,98046,0.31539634,248.53231939,6.67076632,11.49319204,50.00889779,28.90926220,0.01274820,99.99977112,-0.00062372,1,prim,10.62548200
383,1304,0.01782565,6.80939948,5.94803499,7.17319174,49.19316975,28.56237543,0.12963381,99.94586182,0.01087553,1,kruskal,0.54307000
311,2226,0.04617778,14.31511254,5.73979291,7.70796153,50.08403306,28.49366805,0.11849274,99.90124512,-0.01115163,1,kruskal,0.57150000
1342,15810,0.01757036,23.56184799,7.20191632,9.66839793,50.05343230,28.83987174,0.01781113,99.98828125,-0.00104959,1,kruskal,3.83744000
613,2972,0.01584408,9.69657423,6.41836494,7.99699041,50.07024354,29.06837890,0.09240934,99.96166992,-0.00521355,1,kruskal,1.06137200
913,108844,0.26143810,238.43154436,6.81673588,11.59767094,49.90388654,28.79801673,0.01010469,99.99908447,0.00685394,1,prim,12.98463300
7983,96998,0.00304449,24.30113992,8.98506956,11.48244564,49.91179317,28.88109469,0.01046710,99.99667358,0.00803343,1,kruskal,33.49486200
2354,55555,0.02005972,47.20050977,7.76387129,10.92512880,50.01223984,28.81051911,0.01012625,99.99893951,0.00281735,1,prim,12.09798800
952,2062,0.00455513,4.33193277,6.85856503,7.63143166,49.69835868,28.48099899,0.01600981,99.94422150,-0.00717595,1,kruskal,1.25691600
428,54433,0.59569043,254.35981308,6.05912320,10.90472587,49.94998600,28.88389269,0.01072505,99.99990082,-0.00426961,1,prim,5.62152500
422,1855,0.02088235,8.79146919,6.04500531,7.52563998,50.47491892,28.51254025,0.01176198,99.96081543,-0.00413453,1,kruskal,0.63443400
953,962,0.00212068,2.01888772,6.85961490,6.86901445,49.87519439,29.02456117,0.02330871,99.90501404,0.01930592,1,kruskal,1.05260300
504,20039,0.15809114,79.51984127,6.22257627,9.90543565,49.97137348,28.71007671,0.01359995,99.99897003,0.00357963,1,prim,2.37871500
987,57006,0.11715383,115.51367781,6.89467004,10.95091180,50.17079423,28.84141975,0.01272573,99.99726868,-0.00513854,1,prim,7.55903800
549,25263,0.16794304,92.03278689,6.30809844,10.13709615,49.90933032,28.88571511,0.01647183,99.99992371,0.01357465,1,prim,2.94057900
504,47418,0.37408880,188.16666667,6.22257627,10.76675718,50.07692319,28.94281365,0.01076433,99.99536896,-0.00070055,1,prim,4.69700500
413,425,0.00499542,2.05811138,6.02344759,6.05208917,49.74244283,29.07862177,0.04471418,99.91345978,-0.00169429,1,kruskal,0.42414500
1792,51564,0.03213239,57.54910714,7.49108759,10.85057903,50.13978930,28.90263036,0.01062634,99.99966431,-0.00216488,1,prim,9.39709200
306,29853,0.63972999,195.11764706,5.72358510,10.30404062,50.04012942,28.83541255,0.01534323,99.99939728,0.00581794,1,prim,2.59237700
1697,14449,0.01004061,17.02887448,7.43661727,9.57838049,50.42983819,28.95739243,0.02155786,99.98506927,-0.01456083,1,kruskal,4.09851800
325,357,0.00678063,2.19692308,5.78382518,5.87773578,49.73114297,28.77247618,0.71594357,99.99073029,0.05851775,1,kruskal,0.33625000
2929,34813,0.00811860,23.77125299,7.98241635,10.45774616,50.10014233,28.69283982,0.01903823,99.99382782,-0.00580462,1,kruskal,9.80003400
509,2614,0.02021874,10.27111984,6.23244802,7.86863689,48.87190328,28.59581108,0.02936047,99.98620605,0.04175054,1,kruskal,0.83229000
3737,9129,0.00130775,4.88573722,8.22603843,9.11921144,50.21603283,28.68887641,0.02635462,99.99350739,0.00028089,1,kruskal,6.96479300
577,1663,0.01000746,5.76429809,6.35784227,7.41637848,50.12647396,29.11456057,0.01680750,99.93984985,0.02962104,1,kruskal,0.82284600
